Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2008,4,15,2,1405.0,1407,1440.0,1444,HA,152,N486HA,35.0,37.0,20.0,-4.0,-2.0,HNL,OGG,100,5.0,10.0,0,,0,,,,,
2008,2,25,1,1102.0,1055,1254.0,1250,MQ,3357,N830AE,112.0,115.0,83.0,4.0,7.0,DFW,VPS,626,7.0,22.0,0,,0,,,,,
2008,3,4,2,1024.0,1025,1030.0,1030,WN,2524,N359SW,66.0,65.0,48.0,0.0,-1.0,DTW,MDW,229,2.0,16.0,0,,0,,,,,
2008,8,15,5,1936.0,1640,225.0,2351,CO,380,N71411,229.0,251.0,213.0,154.0,176.0,LAS,CLE,1825,4.0,12.0,0,,0,7.0,0.0,0.0,0.0,147.0
2008,10,24,5,1652.0,1635,1932.0,1915,WN,522,N426WN,100.0,100.0,79.0,17.0,17.0,MSY,MCO,550,12.0,9.0,0,,0,12.0,0.0,0.0,0.0,5.0
2008,9,7,7,1655.0,1646,1842.0,1836,YV,2990,N934FJ,107.0,110.0,82.0,6.0,9.0,PHX,RNO,601,7.0,18.0,0,,0,,,,,
2008,11,2,7,921.0,920,1130.0,1150,WN,2092,N612SW,189.0,210.0,172.0,-20.0,1.0,STL,PHX,1262,4.0,13.0,0,,0,,,,,
2008,4,2,3,1127.0,1130,1603.0,1618,FL,305,N167AT,156.0,168.0,135.0,-15.0,-3.0,DEN,ATL,1199,8.0,13.0,0,,0,,,,,
2008,5,4,7,811.0,815,1335.0,1343,NW,802,N590NW,204.0,208.0,179.0,-8.0,-4.0,LAX,MSP,1536,8.0,17.0,0,,0,,,,,
2008,5,28,3,1400.0,1405,1624.0,1644,US,1878,N732US,144.0,159.0,129.0,-20.0,-5.0,PBI,PHL,951,4.0,11.0,0,,0,,,,,
2008,5,28,3,2114.0,2110,2300.0,2300,WN,2731,N641SW,106.0,110.0,92.0,0.0,4.0,SJC,PHX,621,5.0,9.0,0,,0,,,,,
2008,2,20,3,,1115,,1245,MQ,3187,,,90.0,,,,SFO,SNA,372,,,1,A,0,,,,,
2008,2,21,4,654.0,655,909.0,925,AA,2099,N4XRAA,255.0,270.0,237.0,-16.0,-1.0,ORD,LAX,1745,6.0,12.0,0,,0,,,,,
2008,10,11,6,1510.0,1510,1651.0,1653,OH,6929,N447CA,101.0,103.0,62.0,-2.0,0.0,BOS,BWI,370,10.0,29.0,0,,0,,,,,
2008,8,30,6,1735.0,1735,1821.0,1810,YV,1017,N87353,46.0,35.0,24.0,11.0,0.0,HNL,OGG,100,5.0,17.0,0,,0,,,,,
2008,7,23,3,200.0,1924,233.0,2015,OH,5321,N941CA,33.0,51.0,24.0,378.0,396.0,CMH,CVG,116,2.0,7.0,0,,0,0.0,378.0,0.0,0.0,0.0
2008,12,3,3,1745.0,1745,1843.0,1841,US,1762,N752US,58.0,56.0,28.0,2.0,0.0,PHL,DCA,119,4.0,26.0,0,,0,,,,,
2008,9,13,6,1657.0,1710,1832.0,1850,9E,5733,84329E,95.0,100.0,79.0,-18.0,-13.0,DSM,MEM,490,8.0,8.0,0,,0,,,,,
2008,9,24,3,1735.0,1740,2125.0,2130,AA,1738,N5BVAA,230.0,230.0,212.0,-5.0,-5.0,SJU,PHL,1576,10.0,8.0,0,,0,,,,,
2008,6,13,5,1602.0,1532,1750.0,1708,UA,159,N340UA,108.0,96.0,71.0,42.0,30.0,ORD,OMA,416,4.0,33.0,0,,0,0.0,0.0,12.0,0.0,30.0
2008,1,12,6,1809.0,1740,2015.0,1945,AA,1541,N3AYAA,126.0,125.0,104.0,30.0,29.0,RDU,MIA,700,9.0,13.0,0,,0,29.0,0.0,1.0,0.0,0.0
2008,6,20,5,1531.0,1535,1509.0,1520,OO,2641,N417SW,38.0,45.0,27.0,-11.0,-4.0,GRR,MKE,120,3.0,8.0,0,,0,,,,,
2008,8,6,3,643.0,648,821.0,818,FL,924,N896AT,98.0,90.0,77.0,3.0,-5.0,PWM,BWI,452,8.0,13.0,0,,0,,,,,
2008,7,4,5,2220.0,2230,606.0,623,B6,200,N655JB,286.0,293.0,270.0,-17.0,-10.0,LAS,JFK,2248,3.0,13.0,0,,0,,,,,
2008,3,28,5,645.0,645,1003.0,952,OH,5158,N675BR,198.0,187.0,163.0,11.0,0.0,BOS,JAX,1011,9.0,26.0,0,,0,,,,,
2008,10,6,1,1646.0,1650,1732.0,1740,MQ,3965,N650MQ,46.0,50.0,26.0,-8.0,-4.0,ORD,MLI,139,2.0,18.0,0,,0,,,,,
2008,12,3,3,804.0,804,957.0,1010,UA,1644,N441UA,233.0,246.0,215.0,-13.0,0.0,ORD,LAS,1515,4.0,14.0,0,,0,,,,,
2008,7,5,6,657.0,700,811.0,820,WN,1294,N633SW,74.0,80.0,54.0,-9.0,-3.0,OAK,LAX,337,10.0,10.0,0,,0,,,,,
2008,1,7,1,708.0,710,843.0,846,DL,1117,N637DL,95.0,96.0,58.0,-3.0,-2.0,RDU,ATL,356,8.0,29.0,0,,0,,,,,
2008,7,26,6,1439.0,1440,1809.0,1825,AA,524,N446AA,150.0,165.0,131.0,-16.0,-1.0,DFW,DTW,987,8.0,11.0,0,,0,,,,,
2008,7,11,5,1720.0,1725,2047.0,2102,DL,1634,N968DL,147.0,157.0,121.0,-15.0,-5.0,SAT,ATL,874,12.0,14.0,0,,0,,,,,
2008,7,7,1,839.0,840,933.0,935,WN,1573,N519SW,54.0,55.0,37.0,-2.0,-1.0,BHM,BNA,177,7.0,10.0,0,,0,,,,,
2008,4,28,1,1806.0,1740,1941.0,1930,WN,1865,N673AA,155.0,170.0,144.0,11.0,26.0,TPA,SAT,972,3.0,8.0,0,,0,,,,,
2008,7,15,2,2101.0,2105,2249.0,2258,CO,1644,N14231,228.0,233.0,206.0,-9.0,-4.0,IAH,SMF,1609,4.0,18.0,0,,0,,,,,
2008,9,14,7,706.0,710,948.0,945,WN,518,N210WN,162.0,155.0,147.0,3.0,-4.0,PBI,ISP,1052,4.0,11.0,0,,0,,,,,
2008,10,2,4,655.0,659,811.0,819,NW,1643,N370NB,136.0,140.0,111.0,-8.0,-4.0,DCA,MEM,762,9.0,16.0,0,,0,,,,,
2008,4,16,3,1856.0,1850,2136.0,2133,OO,6418,N964SW,100.0,103.0,83.0,3.0,6.0,SFO,SLC,599,4.0,13.0,0,,0,,,,,
2008,11,21,5,1314.0,1315,1355.0,1400,MQ,3070,N855MQ,41.0,45.0,23.0,-5.0,-1.0,SAN,LAX,109,6.0,12.0,0,,0,,,,,
2008,6,15,7,1639.0,1641,1846.0,1842,UA,439,N382UA,247.0,241.0,227.0,4.0,-2.0,BWI,DEN,1491,7.0,13.0,0,,0,,,,,
2008,1,17,4,1550.0,1310,1817.0,1526,OO,6123,N986SW,87.0,76.0,50.0,171.0,160.0,ORD,SDF,286,6.0,31.0,0,,0,0.0,0.0,0.0,0.0,171.0
2008,11,11,2,1630.0,1635,1742.0,1751,EV,5059,N826AS,72.0,76.0,55.0,-9.0,-5.0,GNV,ATL,300,11.0,6.0,0,,0,,,,,
2008,8,26,2,612.0,620,724.0,733,UA,265,N938UA,132.0,133.0,95.0,-9.0,-8.0,RDU,ORD,647,11.0,26.0,0,,0,,,,,
2008,3,2,7,1514.0,1524,1605.0,1621,DL,1659,N908DA,111.0,117.0,78.0,-16.0,-10.0,SLC,LAX,590,14.0,19.0,0,,0,,,,,
2008,3,4,2,948.0,740,1120.0,910,MQ,3852,N839AE,92.0,90.0,55.0,130.0,128.0,SGF,DFW,364,10.0,27.0,0,,0,0.0,128.0,2.0,0.0,0.0
2008,6,5,4,845.0,843,1020.0,1015,DL,110,N831MH,275.0,272.0,246.0,5.0,2.0,ATL,LAX,1946,8.0,21.0,0,,0,,,,,
2008,4,30,3,1955.0,1955,2026.0,2039,OH,5433,N965CA,31.0,44.0,15.0,-13.0,0.0,CVG,LEX,70,5.0,11.0,0,,0,,,,,
2008,9,16,2,1153.0,1200,1405.0,1312,US,2170,N769US,132.0,72.0,45.0,53.0,-7.0,DCA,LGA,214,4.0,83.0,0,,0,0.0,0.0,53.0,0.0,0.0
2008,8,24,7,1738.0,1745,1936.0,1950,EV,4803,N931EV,118.0,125.0,105.0,-14.0,-7.0,ALB,CVG,623,3.0,10.0,0,,0,,,,,
2008,11,1,6,1214.0,1221,1254.0,1315,YV,7303,N27172,100.0,114.0,82.0,-21.0,-7.0,IAD,HSV,595,4.0,14.0,0,,0,,,,,
2008,12,10,3,,1515,,1830,AA,360,N4WRAA,,135.0,,,,ORD,LGA,733,,,1,C,0,,,,,
2008,3,13,4,707.0,707,850.0,843,OO,5422,N295UX,103.0,96.0,84.0,7.0,0.0,MFR,SFO,329,6.0,13.0,0,,0,,,,,
2008,8,8,5,1341.0,1335,1459.0,1455,WN,514,N352SW,78.0,80.0,65.0,4.0,6.0,LAX,TUS,451,4.0,9.0,0,,0,,,,,
2008,3,20,4,1928.0,1910,2052.0,2035,WN,1324,N214WN,84.0,85.0,71.0,17.0,18.0,SMF,SAN,480,4.0,9.0,0,,0,6.0,0.0,0.0,0.0,11.0
2008,11,6,4,2014.0,1940,2309.0,2259,XE,3137,N23139,115.0,139.0,98.0,10.0,34.0,IAH,LEX,828,6.0,11.0,0,,0,,,,,
2008,2,6,3,557.0,600,701.0,709,DL,1905,N915DE,64.0,69.0,45.0,-8.0,-3.0,BOS,LGA,185,4.0,15.0,0,,0,,,,,
2008,9,17,3,544.0,550,658.0,715,B6,1055,N582JB,74.0,85.0,59.0,-17.0,-6.0,BUF,JFK,301,5.0,10.0,0,,0,,,,,
2008,8,11,1,1538.0,1520,1702.0,1655,AA,1033,N200AA,84.0,95.0,69.0,7.0,18.0,MSY,DFW,448,5.0,10.0,0,,0,,,,,
2008,4,24,4,638.0,640,747.0,755,WN,3949,N318SW,69.0,75.0,53.0,-8.0,-2.0,LAS,TUS,365,5.0,11.0,0,,0,,,,,
2008,8,28,4,1501.0,1505,1554.0,1617,EV,4900,N755EV,53.0,72.0,42.0,-23.0,-4.0,TLH,ATL,223,4.0,7.0,0,,0,,,,,
2008,11,13,4,2055.0,2015,2246.0,2215,MQ,4355,N644MQ,51.0,60.0,35.0,31.0,40.0,ORD,TOL,214,3.0,13.0,0,,0,31.0,0.0,0.0,0.0,0.0
2008,7,13,7,720.0,725,809.0,811,OH,5207,N455CA,49.0,46.0,34.0,-2.0,-5.0,LEX,CVG,70,5.0,10.0,0,,0,,,,,
2008,6,5,4,1101.0,1040,1242.0,1210,AA,1463,N556AA,161.0,150.0,129.0,32.0,21.0,ORD,DEN,888,7.0,25.0,0,,0,0.0,0.0,23.0,0.0,9.0
2008,9,12,5,1220.0,1140,1640.0,1525,XE,2291,N12142,200.0,165.0,176.0,75.0,40.0,MEM,EWR,946,6.0,18.0,0,,0,0.0,0.0,75.0,0.0,0.0
2008,8,9,6,1851.0,1851,2355.0,2,YV,2946,N910FJ,184.0,191.0,157.0,-7.0,0.0,PHX,MEM,1263,9.0,18.0,0,,0,,,,,
2008,10,21,2,833.0,826,1148.0,1147,OO,6584,N773SK,135.0,141.0,112.0,1.0,7.0,DEN,IAH,861,12.0,11.0,0,,0,,,,,
2008,9,12,5,1056.0,1058,1133.0,1114,EV,4557,N857AS,97.0,76.0,49.0,19.0,-2.0,ATL,MOB,302,4.0,44.0,0,,0,0.0,0.0,0.0,0.0,19.0
2008,1,18,5,1637.0,1555,1917.0,1820,AA,295,N344AA,220.0,205.0,184.0,57.0,42.0,MIA,ORD,1197,17.0,19.0,0,,0,42.0,0.0,15.0,0.0,0.0
2008,9,21,7,1031.0,1030,1355.0,1345,AA,304,N3CCAA,144.0,135.0,119.0,10.0,1.0,DFW,TPA,929,8.0,17.0,0,,0,,,,,
2008,6,2,1,632.0,635,805.0,805,AA,817,N208AA,93.0,90.0,74.0,0.0,-3.0,MFE,DFW,468,9.0,10.0,0,,0,,,,,
2008,11,13,4,1812.0,1805,1929.0,1901,F9,773,N926FR,137.0,116.0,96.0,28.0,7.0,DEN,LAS,629,12.0,29.0,0,,0,4.0,0.0,24.0,0.0,0.0
2008,6,7,6,941.0,940,1117.0,1118,EV,4492,N843AS,96.0,98.0,74.0,-1.0,1.0,RIC,ATL,481,7.0,15.0,0,,0,,,,,
2008,5,7,3,723.0,715,844.0,830,WN,217,N649SW,81.0,75.0,61.0,14.0,8.0,PVD,BWI,328,3.0,17.0,0,,0,,,,,
2008,8,28,4,1527.0,1525,1744.0,1800,WN,374,N277WN,257.0,275.0,243.0,-16.0,2.0,MDW,OAK,1844,5.0,9.0,0,,0,,,,,
2008,2,10,7,1428.0,1430,1504.0,1505,WN,2983,N522SW,96.0,95.0,77.0,-1.0,-2.0,ABQ,LAS,487,11.0,8.0,0,,0,,,,,
2008,6,5,4,923.0,931,1044.0,1035,OO,5448,N561SW,81.0,64.0,65.0,9.0,-8.0,SBP,SFO,191,8.0,8.0,0,,0,,,,,
2008,10,3,5,1001.0,1005,1239.0,1249,AS,529,N588AS,158.0,164.0,136.0,-10.0,-4.0,BUR,SEA,937,7.0,15.0,0,,0,,,,,
2008,5,9,5,2120.0,2125,2322.0,2335,9E,4746,86949E,62.0,70.0,40.0,-13.0,-5.0,MSP,CMX,277,8.0,14.0,0,,0,,,,,
2008,3,7,5,1028.0,1025,1330.0,1325,F9,294,N946FR,122.0,120.0,99.0,5.0,3.0,DEN,STL,770,8.0,15.0,0,,0,,,,,
2008,2,29,5,1834.0,1805,1907.0,1840,WN,619,N653SW,93.0,95.0,73.0,27.0,29.0,IND,MCI,451,5.0,15.0,0,,0,4.0,0.0,0.0,0.0,23.0
2008,1,4,5,710.0,710,859.0,835,WN,457,N284WN,109.0,85.0,78.0,24.0,0.0,LAX,SFO,337,6.0,25.0,0,,0,0.0,0.0,24.0,0.0,0.0
2008,5,9,5,948.0,940,1053.0,1032,OO,4061,N368CA,125.0,112.0,94.0,21.0,8.0,SLC,LAX,590,9.0,22.0,0,,0,8.0,0.0,13.0,0.0,0.0
2008,10,23,4,1019.0,1025,1343.0,1350,WN,1986,N386SW,144.0,145.0,128.0,-7.0,-6.0,SFO,DEN,967,7.0,9.0,0,,0,,,,,
2008,9,5,5,1902.0,1905,2223.0,2220,F9,372,N904FR,141.0,135.0,106.0,3.0,-3.0,DEN,MKE,895,5.0,30.0,0,,0,,,,,
2008,12,7,7,1130.0,1111,1313.0,1305,DL,988,N688DL,103.0,114.0,86.0,8.0,19.0,MIA,ATL,595,6.0,11.0,0,,0,,,,,
2008,1,18,5,1547.0,1342,1855.0,1649,YV,7342,N503MJ,128.0,127.0,109.0,126.0,125.0,DEN,SAT,794,6.0,13.0,0,,0,126.0,0.0,0.0,0.0,0.0
2008,4,8,2,1147.0,1135,1218.0,1205,WN,3849,N768SW,91.0,90.0,81.0,13.0,12.0,SAT,ELP,496,3.0,7.0,0,,0,,,,,
2008,9,18,4,1229.0,1230,1525.0,1534,9E,2005,91709E,116.0,124.0,93.0,-9.0,-1.0,IAH,ATL,689,10.0,13.0,0,,0,,,,,
2008,8,5,2,1202.0,1145,1328.0,1315,AA,1119,N492AA,206.0,210.0,183.0,13.0,17.0,DFW,SMF,1431,7.0,16.0,0,,0,,,,,
2008,5,9,5,1036.0,1043,1159.0,1216,NW,129,N943N,83.0,93.0,60.0,-17.0,-7.0,ORD,MSP,334,12.0,11.0,0,,0,,,,,
2008,10,5,7,1327.0,1330,1505.0,1522,US,1868,N404US,98.0,112.0,87.0,-17.0,-3.0,PBI,CLT,590,3.0,8.0,0,,0,,,,,
2008,7,16,3,846.0,845,1016.0,1025,NW,1458,N9338,90.0,100.0,67.0,-9.0,1.0,STL,MSP,449,10.0,13.0,0,,0,,,,,
2008,11,26,3,2108.0,2110,2150.0,2155,WN,2463,N295WN,42.0,45.0,29.0,-5.0,-2.0,HOU,AUS,148,6.0,7.0,0,,0,,,,,
2008,11,13,4,1740.0,1715,1945.0,1930,OH,6410,N940CA,125.0,135.0,96.0,15.0,25.0,CHS,LGA,641,14.0,15.0,0,,0,15.0,0.0,0.0,0.0,0.0
2008,6,25,3,2142.0,2130,8.0,2355,AA,2192,N3BCAA,146.0,145.0,126.0,13.0,12.0,MIA,DCA,920,5.0,15.0,0,,0,,,,,
2008,5,11,7,1900.0,1858,2208.0,2147,DL,1847,N392DA,188.0,169.0,142.0,21.0,2.0,LGA,MCO,950,7.0,39.0,0,,0,0.0,0.0,21.0,0.0,0.0
2008,1,6,7,1948.0,1905,2113.0,1955,OO,6544,N727SK,85.0,50.0,30.0,78.0,43.0,ASE,DEN,125,8.0,47.0,0,,0,0.0,78.0,0.0,0.0,0.0
2008,3,20,4,1210.0,1210,1719.0,1739,NW,398,N365NW,189.0,209.0,164.0,-20.0,0.0,SMF,MSP,1518,10.0,15.0,0,,0,,,,,
2008,2,9,6,830.0,835,921.0,930,WN,1033,N604SW,51.0,55.0,43.0,-9.0,-5.0,SAT,DAL,248,3.0,5.0,0,,0,,,,,
2008,3,26,3,1248.0,1250,1415.0,1420,MQ,4710,N716AE,87.0,90.0,68.0,-5.0,-2.0,RDU,JFK,426,6.0,13.0,0,,0,,,,,
2008,11,12,3,607.0,610,647.0,700,WN,1497,N302SW,100.0,110.0,84.0,-13.0,-3.0,MCI,DEN,533,6.0,10.0,0,,0,,,,,
2008,5,5,1,1809.0,1805,1910.0,1910,AA,1935,N620AA,61.0,65.0,36.0,0.0,4.0,MCO,MIA,193,11.0,14.0,0,,0,,,,,
2008,9,25,4,2210.0,1859,2356.0,2119,FL,333,N990AT,106.0,140.0,88.0,157.0,191.0,PHL,ATL,665,6.0,12.0,0,,0,0.0,0.0,0.0,0.0,157.0
2008,8,4,1,1435.0,1439,1656.0,1705,DL,1295,N964DL,81.0,86.0,59.0,-9.0,-4.0,JAN,ATL,341,13.0,9.0,0,,0,,,,,
2008,4,4,5,,1130,,1235,9E,5731,,,65.0,,,,SHV,MEM,285,,,1,A,0,,,,,
2008,2,9,6,1357.0,1405,1908.0,1920,AA,2060,N482AA,191.0,195.0,170.0,-12.0,-8.0,SMF,DFW,1431,12.0,9.0,0,,0,,,,,
2008,4,25,5,613.0,620,746.0,757,CO,1831,N26215,153.0,157.0,137.0,-11.0,-7.0,PBI,IAH,956,7.0,9.0,0,,0,,,,,
2008,8,24,7,553.0,600,907.0,900,EV,4779,N867AS,134.0,120.0,111.0,7.0,-7.0,MKE,ATL,669,9.0,14.0,0,,0,,,,,
2008,8,11,1,1104.0,1100,1455.0,1505,WN,41,N639SW,111.0,125.0,97.0,-10.0,4.0,LAS,LBB,775,4.0,10.0,0,,0,,,,,
2008,1,9,3,1639.0,1635,1900.0,1920,WN,2795,N714CB,201.0,225.0,183.0,-20.0,4.0,BWI,HOU,1246,7.0,11.0,0,,0,,,,,
2008,2,10,7,1526.0,1510,1630.0,1620,WN,700,N354SW,64.0,70.0,52.0,10.0,16.0,BUR,OAK,325,6.0,6.0,0,,0,,,,,
2008,6,5,4,637.0,640,759.0,753,NW,837,N766NC,82.0,73.0,53.0,6.0,-3.0,ROC,DTW,296,10.0,19.0,0,,0,,,,,
2008,11,19,3,620.0,621,700.0,707,OO,6564,N748SK,40.0,46.0,18.0,-7.0,-1.0,COS,DEN,72,14.0,8.0,0,,0,,,,,
2008,2,16,6,1716.0,1720,1756.0,1754,9E,5724,87589E,100.0,94.0,69.0,2.0,-4.0,ATL,MEM,332,9.0,22.0,0,,0,,,,,
2008,9,25,4,1823.0,1806,2236.0,2129,UA,167,N515UA,433.0,383.0,347.0,67.0,17.0,BOS,LAX,2611,40.0,46.0,0,,0,0.0,0.0,53.0,0.0,14.0
2008,2,7,4,1554.0,1525,2310.0,2255,WN,446,N717SA,256.0,270.0,237.0,15.0,29.0,LAS,ORF,2155,3.0,16.0,0,,0,0.0,0.0,0.0,1.0,14.0
2008,9,15,1,1432.0,1435,1752.0,1815,AA,524,N580AA,140.0,160.0,119.0,-23.0,-3.0,DFW,DTW,987,8.0,13.0,0,,0,,,,,
2008,3,3,1,2345.0,2350,55.0,107,US,116,N823AW,70.0,77.0,42.0,-12.0,-5.0,LAS,LAX,236,3.0,25.0,0,,0,,,,,
2008,11,22,6,717.0,720,1244.0,1245,AA,2010,N423AA,207.0,205.0,153.0,-1.0,-3.0,RNO,DFW,1345,36.0,18.0,0,,0,,,,,
2008,1,5,6,1043.0,1049,1317.0,1326,FL,669,N936AT,154.0,157.0,137.0,-9.0,-6.0,MCO,HPN,972,7.0,10.0,0,,0,,,,,
2008,9,11,4,2213.0,2215,858.0,903,UA,42,N666UA,405.0,408.0,377.0,-5.0,-2.0,HNL,DEN,3365,5.0,23.0,0,,0,,,,,
2008,8,14,4,1939.0,1947,2121.0,2136,UA,590,N374UA,102.0,109.0,87.0,-15.0,-8.0,PDX,SFO,550,6.0,9.0,0,,0,,,,,
2008,5,6,2,1826.0,1810,2000.0,1955,AA,1925,N439AA,154.0,165.0,133.0,5.0,16.0,DFW,SLC,988,5.0,16.0,0,,0,,,,,
2008,9,18,4,554.0,600,820.0,830,AA,1631,N3ABAA,146.0,150.0,127.0,-10.0,-6.0,DCA,MIA,920,5.0,14.0,0,,0,,,,,
2008,10,7,2,1104.0,1105,1250.0,1250,MQ,3611,N922MQ,106.0,105.0,85.0,0.0,-1.0,DFW,DSM,624,4.0,17.0,0,,0,,,,,
2008,4,19,6,2319.0,2315,747.0,710,UA,262,N822UA,328.0,295.0,295.0,37.0,4.0,SEA,IAD,2306,6.0,27.0,0,,0,0.0,0.0,37.0,0.0,0.0
2008,8,14,4,1434.0,1440,1615.0,1627,NW,315,N351NW,221.0,227.0,197.0,-12.0,-6.0,MSP,LAX,1536,10.0,14.0,0,,0,,,,,
2008,8,20,3,1745.0,1754,1854.0,1915,UA,825,N432UA,129.0,141.0,111.0,-21.0,-9.0,BTV,ORD,763,4.0,14.0,0,,0,,,,,
2008,6,18,3,1756.0,1745,1912.0,1905,US,1740,N737US,76.0,80.0,59.0,7.0,11.0,BUF,PHL,279,6.0,11.0,0,,0,,,,,
2008,11,3,1,1922.0,1925,2047.0,2045,MQ,3176,N854MQ,85.0,80.0,70.0,2.0,-3.0,SAN,SJC,417,2.0,13.0,0,,0,,,,,
2008,8,20,3,728.0,734,843.0,849,UA,648,N905UA,75.0,75.0,59.0,-6.0,-6.0,ABQ,DEN,349,8.0,8.0,0,,0,,,,,
2008,7,17,4,904.0,910,1124.0,1056,NW,319,N586NW,260.0,226.0,214.0,28.0,-6.0,MSP,LAX,1536,10.0,36.0,0,,0,0.0,0.0,28.0,0.0,0.0
2008,3,14,5,1510.0,1500,1628.0,1615,MQ,4465,N625AE,78.0,75.0,52.0,13.0,10.0,ORD,DSM,299,3.0,23.0,0,,0,,,,,
2008,4,2,3,1719.0,1715,1950.0,1956,US,1129,N715UW,151.0,161.0,132.0,-6.0,4.0,DCA,RSW,892,5.0,14.0,0,,0,,,,,
2008,1,30,3,548.0,600,722.0,740,MQ,3720,N643AE,154.0,160.0,130.0,-18.0,-12.0,CVG,DFW,812,8.0,16.0,0,,0,,,,,
2008,4,22,2,937.0,940,1306.0,1315,AA,1698,N488AA,149.0,155.0,130.0,-9.0,-3.0,DFW,MCO,984,4.0,15.0,0,,0,,,,,
2008,12,3,3,1344.0,1355,1443.0,1459,US,1183,N948UW,59.0,64.0,40.0,-16.0,-11.0,PHL,ORF,211,2.0,17.0,0,,0,,,,,
2008,11,22,6,611.0,615,746.0,755,XE,2230,N16149,155.0,160.0,126.0,-9.0,-4.0,LEX,IAH,828,9.0,20.0,0,,0,,,,,
2008,4,12,6,1132.0,1110,1215.0,1200,MQ,4028,N671AE,43.0,50.0,28.0,15.0,22.0,ORD,CMI,135,5.0,10.0,0,,0,4.0,0.0,0.0,0.0,11.0
2008,9,2,2,1459.0,1459,1812.0,1825,UA,181,N559UA,373.0,386.0,357.0,-13.0,0.0,BOS,SFO,2704,3.0,13.0,0,,0,,,,,
2008,8,31,7,554.0,600,1253.0,1255,NW,256,N529US,239.0,235.0,205.0,-2.0,-6.0,PHX,DTW,1671,15.0,19.0,0,,0,,,,,
2008,8,19,2,1328.0,1300,1444.0,1415,WN,2683,N256WN,76.0,75.0,53.0,29.0,28.0,ALB,BWI,288,2.0,21.0,0,,0,6.0,0.0,1.0,0.0,22.0
2008,11,12,3,2242.0,2250,2346.0,2350,AA,1831,N3CDAA,64.0,60.0,36.0,-4.0,-8.0,MIA,TPA,204,5.0,23.0,0,,0,,,,,
2008,3,12,3,1839.0,1839,1950.0,1958,OO,5576,N393SW,71.0,79.0,55.0,-8.0,0.0,SFO,SBA,262,5.0,11.0,0,,0,,,,,
2008,4,27,7,1736.0,1740,1853.0,1850,MQ,4178,N625AE,137.0,130.0,107.0,3.0,-4.0,RIC,ORD,642,17.0,13.0,0,,0,,,,,
2008,3,17,1,909.0,910,1216.0,1230,B6,181,N534JB,367.0,380.0,350.0,-14.0,-1.0,JFK,SAN,2446,2.0,15.0,0,,0,,,,,
2008,4,25,5,1743.0,1735,2052.0,2032,DL,1805,N917DE,129.0,117.0,85.0,20.0,8.0,ORD,ATL,606,10.0,34.0,0,,0,0.0,0.0,12.0,0.0,8.0
2008,3,13,4,2113.0,2110,2240.0,2235,WN,3240,N252WN,87.0,85.0,73.0,5.0,3.0,SNA,SMF,404,3.0,11.0,0,,0,,,,,
2008,3,31,1,1223.0,1205,1333.0,1315,WN,3575,N631SW,70.0,70.0,45.0,18.0,18.0,LAS,PHX,256,4.0,21.0,0,,0,0.0,0.0,0.0,0.0,18.0
2008,10,22,3,645.0,650,727.0,745,WN,144,N622SW,162.0,175.0,151.0,-18.0,-5.0,HOU,PHX,1020,5.0,6.0,0,,0,,,,,
2008,7,22,2,620.0,620,714.0,715,WN,3228,N793SA,54.0,55.0,38.0,-1.0,0.0,FLL,TPA,197,3.0,13.0,0,,0,,,,,
2008,2,3,7,740.0,740,803.0,815,WN,125,N655WN,83.0,95.0,74.0,-12.0,0.0,MCO,BHM,478,2.0,7.0,0,,0,,,,,
2008,6,5,4,718.0,720,926.0,935,WN,14,N505SW,188.0,195.0,176.0,-9.0,-2.0,BWI,HOU,1246,5.0,7.0,0,,0,,,,,
2008,12,18,4,557.0,600,846.0,852,B6,63,N657JB,169.0,172.0,144.0,-6.0,-3.0,JFK,TPA,1005,6.0,19.0,0,,0,,,,,
2008,3,24,1,721.0,720,910.0,913,DL,1400,N950DL,109.0,113.0,88.0,-3.0,1.0,PIT,ATL,526,8.0,13.0,0,,0,,,,,
2008,8,18,1,2136.0,2140,2303.0,2255,FL,647,N981AT,147.0,135.0,121.0,8.0,-4.0,ATL,SAT,874,5.0,21.0,0,,0,,,,,
2008,8,26,2,1155.0,1203,1401.0,1410,EV,4890,N838AS,126.0,127.0,109.0,-9.0,-8.0,GRR,ATL,640,6.0,11.0,0,,0,,,,,
2008,1,31,4,1532.0,1532,1916.0,1919,OH,5262,N721CA,164.0,167.0,125.0,-3.0,0.0,BNA,JFK,766,21.0,18.0,0,,0,,,,,
2008,10,6,1,1853.0,1845,1945.0,2000,WN,2439,N788SA,52.0,75.0,39.0,-15.0,8.0,STL,MDW,251,3.0,10.0,0,,0,,,,,
2008,7,12,6,2133.0,2115,2324.0,2256,NW,660,N1332U,111.0,101.0,72.0,28.0,18.0,DTW,EWR,487,5.0,34.0,0,,0,8.0,0.0,10.0,0.0,10.0
